Quarter,Year,Data,CCG_Code,AT_CODE,Region_Code,Patient_Type,Band_1,Band_2,Band_3,Urgent_Occasional,Free___Arrest_of_Bleeding,Free___Bridge_Repairs,Free___Denture_Repair,Free___Prescription_Issue,Free___Removal_of_sutures,Total
Q3,2013/2014,Provisional,05G,Q60,Y55,Child,8108,7128,696,451.2,0,0,0,0,0,16383.2
Q3,2013/2014,Provisional,05G,Q60,Y55,Non-Paying Adult,2935,7977,10152,949.2,0,0,23,0,0,22036.2
Q3,2013/2014,Provisional,05G,Q60,Y55,Paying Adult,14828,20508,10380,1870.8,0,0,93,0,4,47683.8
Q3,2013/2014,Provisional,05H,Q53,Y55,Child,6814,6318,540,330,0,0,0,0,0,14002
Q3,2013/2014,Provisional,05H,Q53,Y55,Non-Paying Adult,3276,7311,11700,882,0,0,25,0,2,23196
Q3,2013/2014,Provisional,05H,Q53,Y55,Paying Adult,14073,18519,13440,1736.4,0,0,128,0,2,47898.4
Q3,2013/2014,Provisional,05J,Q53,Y55,Child,6599,5931,912,264,0,0,0,0,0,13706
Q3,2013/2014,Provisional,05J,Q53,Y55,Non-Paying Adult,2271,6312,10572,823.2,1.2,0,24,0,0,20003.4
Q3,2013/2014,Provisional,05J,Q53,Y55,Paying Adult,10355,15801,10488,1236,3.6,8.4,93,0,2,37987
Q3,2013/2014,Provisional,05L,Q54,Y55,Child,12847,21432,2604,1555.2,0,0,1,0,1,38440.2
Q3,2013/2014,Provisional,05L,Q54,Y55,Non-Paying Adult,8690,36087,70008,5802,0,0,186,0,1,120774
Q3,2013/2014,Provisional,05L,Q54,Y55,Paying Adult,13895,29457,22788,2716.8,3.6,0,305,0,1,69166.4
Q3,2013/2014,Provisional,05N,Q60,Y55,Child,10398,8655,840,735.6,1.2,0,0,0,0,20629.8
Q3,2013/2014,Provisional,05N,Q60,Y55,Non-Paying Adult,3406,8763,9408,1521.6,1.2,1.2,43,0,0,23144
Q3,2013/2014,Provisional,05N,Q60,Y55,Paying Adult,16806,26511,13944,4021.2,2.4,4.8,276,0,4,61569.4
Q3,2013/2014,Provisional,05P,Q54,Y55,Child,7064,6522,732,526.8,0,0,0,0,0,14844.8
Q3,2013/2014,Provisional,05P,Q54,Y55,Non-Paying Adult,2452,7617,11784,1465.2,0,0,35,0,6,23359.2
Q3,2013/2014,Provisional,05P,Q54,Y55,Paying Adult,10135,14271,10620,2016,1.2,2.4,117,0,8,37170.6
Q3,2013/2014,Provisional,05Q,Q60,Y55,Child,8539,6462,1188,374.4,0,0,0,0,0,16563.4
Q3,2013/2014,Provisional,05Q,Q60,Y55,Non-Paying Adult,3307,8142,12348,1068,0,0,39,0,1,24905
Q3,2013/2014,Provisional,05Q,Q60,Y55,Paying Adult,15324,21780,13536,2094,0,2.4,245,0,4,52985.4
Q3,2013/2014,Provisional,05R,Q53,Y55,Child,10262,6708,1128,393.6,0,0,1,0,0,18492.6
Q3,2013/2014,Provisional,05R,Q53,Y55,Non-Paying Adult,2776,6567,9036,788.4,0,0,26,0,1,19194.4
Q3,2013/2014,Provisional,05R,Q53,Y55,Paying Adult,19375,26520,18000,2889.6,3.6,13.2,264,0,4,67069.4
Q3,2013/2014,Provisional,05T,Q53,Y55,Child,9497,8496,1128,592.8,0,0,1,0,0,19714.8
Q3,2013/2014,Provisional,05T,Q53,Y55,Non-Paying Adult,3202,9405,17556,1485.6,1.2,1.2,31,0,0,31682
Q3,2013/2014,Provisional,05T,Q53,Y55,Paying Adult,14272,25695,19956,3015.6,1.2,3.6,172,0,4,63119.4
Q3,2013/2014,Provisional,05V,Q60,Y55,Child,4257,3966,516,223.2,0,0,2,0,0,8964.2
Q3,2013/2014,Provisional,05V,Q60,Y55,Non-Paying Adult,1435,4224,4992,592.8,0,0,25,0,0,11268.8
Q3,2013/2014,Provisional,05V,Q60,Y55,Paying Adult,7472,13014,7248,950.4,1.2,8.4,130,0,1,28825
Q3,2013/2014,Provisional,05W,Q60,Y55,Child,10210,13305,924,859.2,0,0,1,0,0,25299.2
Q3,2013/2014,Provisional,05W,Q60,Y55,Non-Paying Adult,5208,14529,18552,2160,0,0,31,0,0,40480
Q3,2013/2014,Provisional,05W,Q60,Y55,Paying Adult,14905,22221,12696,3205.2,2.4,1.2,104,0,6,53140.8
Q3,2013/2014,Provisional,05X,Q60,Y55,Child,7318,7749,840,765.6,0,0,0,0,1,16673.6
Q3,2013/2014,Provisional,05X,Q60,Y55,Non-Paying Adult,2961,8457,10848,1596,0,0,40,0,1,23903
Q3,2013/2014,Provisional,05X,Q60,Y55,Paying Adult,10669,13362,8232,2326.8,1.2,0,117,0,2,34710
Q3,2013/2014,Provisional,05Y,Q54,Y55,Child,8568,8502,1020,538.8,0,1.2,1,0,0,18631
Q3,2013/2014,Provisional,05Y,Q54,Y55,Non-Paying Adult,3964,13074,24060,1759.2,0,0,69,0,0,42926.2
Q3,2013/2014,Provisional,05Y,Q54,Y55,Paying Adult,9164,16311,12948,1765.2,0,1.2,150,0,5,40344.4
Q3,2013/2014,Provisional,06A,Q54,Y55,Child,7571,9840,1152,730.8,0,0,1,0,0,19294.8
Q3,2013/2014,Provisional,06A,Q54,Y55,Non-Paying Adult,4304,14721,27012,2336.4,0,0,71,0,0,48444.4
Q3,2013/2014,Provisional,06A,Q54,Y55,Paying Adult,9564,16869,12492,1926,0,1.2,211,0,1,41064.2
Q3,2013/2014,Provisional,06D,Q53,Y55,Child,3375,2937,456,217.2,0,0,0,0,0,6985.2
Q3,2013/2014,Provisional,06D,Q53,Y55,Non-Paying Adult,1114,2679,5328,536.4,0,0,7,0,1,9665.4
Q3,2013/2014,Provisional,06D,Q53,Y55,Paying Adult,4425,7284,5748,858,0,1.2,44,0,4,18364.2
Q3,2013/2014,Provisional,06F,Q58,Y55,Child,15212,14745,1308,1052.4,0,0,1,0,0,32318.4
Q3,2013/2014,Provisional,06F,Q58,Y55,Non-Paying Adult,4194,12684,19704,1958.4,0,0,41,0,2,38583.4
Q3,2013/2014,Provisional,06F,Q58,Y55,Paying Adult,21108,36627,25332,4789.2,1.2,14.4,184,0,8,88063.8
Q3,2013/2014,Provisional,06H,Q56,Y55,Child,29828,31503,3024,2359.2,1.2,0,1,0,1,66717.4
Q3,2013/2014,Provisional,06H,Q56,Y55,Non-Paying Adult,10287,26028,35916,4930.8,0,1.2,83,0,1,77247
Q3,2013/2014,Provisional,06H,Q56,Y55,Paying Adult,43876,64053,39384,9421.2,2.4,9.6,324,0,18,157088.2
Q3,2013/2014,Provisional,06K,Q58,Y55,Child,21046,23634,2712,1347.6,0,0,2,0,0,48741.6
Q3,2013/2014,Provisional,06K,Q58,Y55,Non-Paying Adult,5800,17883,35100,2707.2,0,2.4,59,0,0,61551.6
Q3,2013/2014,Provisional,06K,Q58,Y55,Paying Adult,31624,53535,42444,6891.6,2.4,27.6,270,0,58,134852.6
Q3,2013/2014,Provisional,06L,Q56,Y55,Child,14432,11295,1092,1035.6,0,1.2,1,0,1,27857.8
Q3,2013/2014,Provisional,06L,Q56,Y55,Non-Paying Adult,4105,13059,15660,2354.4,0,2.4,38,0,2,35220.8
Q3,2013/2014,Provisional,06L,Q56,Y55,Paying Adult,21376,38220,22356,5084.4,0,1.2,268,0,8,87313.6
Q3,2013/2014,Provisional,06M,Q56,Y55,Child,7043,8052,888,957.6,0,0,2,0,0,16942.6
Q3,2013/2014,Provisional,06M,Q56,Y55,Non-Paying Adult,3949,11688,16776,2642.4,0,3.6,58,0,12,35129
Q3,2013/2014,Provisional,06M,Q56,Y55,Paying Adult,17853,25761,19908,5353.2,6,39.6,445,0,35,69400.8
Q3,2013/2014,Provisional,06N,Q58,Y55,Child,21299,24198,2436,1479.6,0,0,0,0,1,49413.6
Q3,2013/2014,Provisional,06N,Q58,Y55,Non-Paying Adult,5854,17349,27336,2841.6,1.2,1.2,38,0,1,53422
Q3,2013/2014,Provisional,06N,Q58,Y55,Paying Adult,28451,46233,35568,6769.2,6,6,168,0,4,117205.2
Q3,2013/2014,Provisional,06P,Q58,Y55,Child,6417,11550,804,432,0,0,0,0,0,19203
Q3,2013/2014,Provisional,06P,Q58,Y55,Non-Paying Adult,2713,12630,17784,1468.8,1.2,0,12,0,0,34609
Q3,2013/2014,Provisional,06P,Q58,Y55,Paying Adult,7095,13845,9780,1456.8,1.2,1.2,27,0,2,32208.2
Q3,2013/2014,Provisional,06Q,Q57,Y55,Child,13708,11172,1356,909.6,0,0,0,0,1,27146.6
Q3,2013/2014,Provisional,06Q,Q57,Y55,Non-Paying Adult,3801,11433,16104,1902,0,2.4,33,0,3,33278.4
Q3,2013/2014,Provisional,06Q,Q57,Y55,Paying Adult,24533,41373,28728,5365.2,1.2,15.6,235,0,28,100279
Q3,2013/2014,Provisional,06T,Q57,Y55,Child,10760,9366,1968,804,0,0,0,0,0,22898
Q3,2013/2014,Provisional,06T,Q57,Y55,Non-Paying Adult,5003,12000,25476,2355.6,0,0,45,0,1,44880.6
Q3,2013/2014,Provisional,06T,Q57,Y55,Paying Adult,17932,30708,22032,4424.4,2.4,4.8,168,0,5,75276.6
Q3,2013/2014,Provisional,06V,Q56,Y55,Child,4311,4287,348,307.2,0,0,0,0,0,9253.2
Q3,2013/2014,Provisional,06V,Q56,Y55,Non-Paying Adult,1937,5298,7716,820.8,0,0,24,0,1,15796.8
Q3,2013/2014,Provisional,06V,Q56,Y55,Paying Adult,10202,16287,10596,2127.6,0,0,140,0,0,39352.6
Q3,2013/2014,Provisional,06W,Q56,Y55,Child,8210,8823,768,828,0,0,0,0,0,18629
Q3,2013/2014,Provisional,06W,Q56,Y55,Non-Paying Adult,3992,10410,12888,2215.2,0,0,48,0,1,29554.2
Q3,2013/2014,Provisional,06W,Q56,Y55,Paying Adult,18569,26517,15276,5113.2,1.2,3.6,200,0,12,65692
Q3,2013/2014,Provisional,06Y,Q56,Y55,Child,7869,6363,504,550.8,0,0,0,0,0,15286.8
Q3,2013/2014,Provisional,06Y,Q56,Y55,Non-Paying Adult,3057,6894,8808,1204.8,0,1.2,47,0,1,20013
Q3,2013/2014,Provisional,06Y,Q56,Y55,Paying Adult,16241,23352,16116,3423.6,2.4,16.8,216,0,8,59375.8
Q3,2013/2014,Provisional,07G,Q57,Y55,Child,4130,4845,636,414,0,0,0,0,0,10025
Q3,2013/2014,Provisional,07G,Q57,Y55,Non-Paying Adult,1427,4899,10824,1087.2,0,0,15,0,0,18252.2
Q3,2013/2014,Provisional,07G,Q57,Y55,Paying Adult,4257,8157,9324,1508.4,0,0,49,0,0,23295.4
Q3,2013/2014,Provisional,07H,Q57,Y55,Child,7799,8598,1104,492,0,0,0,0,0,17993
Q3,2013/2014,Provisional,07H,Q57,Y55,Non-Paying Adult,2224,8367,12240,994.8,0,0,23,0,1,23849.8
Q3,2013/2014,Provisional,07H,Q57,Y55,Paying Adult,12615,22173,14964,2623.2,0,7.2,202,0,6,52590.4
Q3,2013/2014,Provisional,07J,Q56,Y55,Child,3369,4803,516,362.4,0,0,0,0,1,9051.4
Q3,2013/2014,Provisional,07J,Q56,Y55,Non-Paying Adult,1636,5463,7092,1112.4,0,0,7,0,2,15312.4
Q3,2013/2014,Provisional,07J,Q56,Y55,Paying Adult,6457,14082,7668,1886.4,1.2,1.2,75,0,4,30174.8
Q3,2013/2014,Provisional,07K,Q56,Y55,Child,8789,7062,888,627.6,0,0,0,0,0,17366.6
Q3,2013/2014,Provisional,07K,Q56,Y55,Non-Paying Adult,2832,6675,9408,1215.6,0,0,28,0,0,20158.6
Q3,2013/2014,Provisional,07K,Q56,Y55,Paying Adult,14485,23850,16440,3162,0,2.4,183,0,2,58124.4
Q3,2013/2014,Provisional,07L,Q71,Y56,Child,4584,10782,1128,445.2,0,0,0,0,0,16939.2
Q3,2013/2014,Provisional,07L,Q71,Y56,Non-Paying Adult,2421,11559,19644,1286.4,0,1.2,20,0,0,34931.6
Q3,2013/2014,Provisional,07L,Q71,Y56,Paying Adult,4114,12468,12096,1075.2,0,0,100,0,0,29853.2
Q3,2013/2014,Provisional,07M,Q71,Y56,Child,8351,10716,1152,730.8,0,0,0,0,0,20949.8
Q3,2013/2014,Provisional,07M,Q71,Y56,Non-Paying Adult,3197,10929,23508,1832.4,0,1.2,25,0,3,39495.6
Q3,2013/2014,Provisional,07M,Q71,Y56,Paying Adult,7805,13698,13248,2236.8,12,26.4,109,0,6,37141.2
Q3,2013/2014,Provisional,07N,Q71,Y56,Child,5476,6843,1356,391.2,0,0,0,0,0,14066.2
Q3,2013/2014,Provisional,07N,Q71,Y56,Non-Paying Adult,1568,6183,13056,932.4,0,1.2,10,0,1,21751.6
Q3,2013/2014,Provisional,07N,Q71,Y56,Paying Adult,7176,14172,14568,1620,1.2,9.6,94,0,7,37647.8
Q3,2013/2014,Provisional,07P,Q71,Y56,Child,6669,14508,1980,848.4,0,0,0,0,0,24005.4
Q3,2013/2014,Provisional,07P,Q71,Y56,Non-Paying Adult,3549,19110,37812,2617.2,0,4.8,45,0,1,63139
Q3,2013/2014,Provisional,07P,Q71,Y56,Paying Adult,6457,16593,13224,1970.4,6,9.6,106,0,6,38372
Q3,2013/2014,Provisional,07Q,Q71,Y56,Child,9899,10974,1356,847.2,0,0,0,0,0,23076.2
Q3,2013/2014,Provisional,07Q,Q71,Y56,Non-Paying Adult,2337,10344,18768,1974,2.4,8.4,36,0,4,33473.8
Q3,2013/2014,Provisional,07Q,Q71,Y56,Paying Adult,7526,17403,15240,2788.8,9.6,55.2,122,0,29,43173.6
Q3,2013/2014,Provisional,07R,Q71,Y56,Child,4296,7569,1224,600,0,0,0,0,0,13689
Q3,2013/2014,Provisional,07R,Q71,Y56,Non-Paying Adult,2246,9894,32352,2296.8,0,1.2,29,0,2,46821
Q3,2013/2014,Provisional,07R,Q71,Y56,Paying Adult,6676,11508,12132,2780.4,0,2.4,31,0,1,33130.8
Q3,2013/2014,Provisional,07T,Q71,Y56,Child,2977,6567,972,1106.4,0,0,0,0,0,11622.4
Q3,2013/2014,Provisional,07T,Q71,Y56,Non-Paying Adult,2309,10218,27360,3514.8,0,0,57,0,4,43462.8
Q3,2013/2014,Provisional,07T,Q71,Y56,Paying Adult,3313,7338,7176,2924.4,0,3.6,35,0,2,20792
Q3,2013/2014,Provisional,07V,Q71,Y56,Child,9923,14379,1872,1054.8,0,0,0,0,0,27228.8
Q3,2013/2014,Provisional,07V,Q71,Y56,Non-Paying Adult,4102,16092,32340,3118.8,0,0,37,0,0,55689.8
Q3,2013/2014,Provisional,07V,Q71,Y56,Paying Adult,10590,21135,18720,3756,1.2,10.8,100,0,2,54315
Q3,2013/2014,Provisional,07W,Q71,Y56,Child,9303,15714,1620,988.8,0,0,0,0,0,27625.8
Q3,2013/2014,Provisional,07W,Q71,Y56,Non-Paying Adult,4259,19743,36000,2868,0,0,54,0,1,62925
Q3,2013/2014,Provisional,07W,Q71,Y56,Paying Adult,8995,22749,18096,2982,0,4.8,98,0,2,52926.8
Q3,2013/2014,Provisional,07X,Q71,Y56,Child,7945,12357,1548,852,0,0,0,0,5,22707
Q3,2013/2014,Provisional,07X,Q71,Y56,Non-Paying Adult,3342,15105,30024,2204.4,0,3.6,33,0,2,50714
Q3,2013/2014,Provisional,07X,Q71,Y56,Paying Adult,7751,15729,15372,2097.6,0,7.2,64,0,1,41021.8
Q3,2013/2014,Provisional,07Y,Q71,Y56,Child,7074,11913,1572,829.2,0,0,0,0,0,21388.2
Q3,2013/2014,Provisional,07Y,Q71,Y56,Non-Paying Adult,2803,12726,23796,2314.8,0,0,37,0,0,41676.8
Q3,2013/2014,Provisional,07Y,Q71,Y56,Paying Adult,7693,17979,15480,3142.8,1.2,4.8,106,0,3,44409.8
Q3,2013/2014,Provisional,08A,Q71,Y56,Child,8146,12843,1368,783.6,0,0,1,0,0,23141.6
Q3,2013/2014,Provisional,08A,Q71,Y56,Non-Paying Adult,3466,16254,23976,2378.4,1.2,3.6,29,0,4,46112.2
Q3,2013/2014,Provisional,08A,Q71,Y56,Paying Adult,7581,17049,14808,2341.2,0,13.2,76,0,6,41874.4
Q3,2013/2014,Provisional,08C,Q71,Y56,Child,3027,6336,792,427.2,0,0,0,0,0,10582.2
Q3,2013/2014,Provisional,08C,Q71,Y56,Non-Paying Adult,1824,8793,25752,1939.2,0,1.2,15,0,1,38325.4
Q3,2013/2014,Provisional,08C,Q71,Y56,Paying Adult,4850,9144,12120,1922.4,0,1.2,28,0,2,28067.6
Q3,2013/2014,Provisional,08D,Q71,Y56,Child,6967,12882,1776,784.8,0,0,0,0,0,22409.8
Q3,2013/2014,Provisional,08D,Q71,Y56,Non-Paying Adult,3903,19206,38868,2644.8,0,3.6,63,0,2,64690.4
Q3,2013/2014,Provisional,08D,Q71,Y56,Paying Adult,5924,11796,12216,1850.4,1.2,12,74,0,5,31878.6
Q3,2013/2014,Provisional,08E,Q71,Y56,Child,5961,9615,1176,702,0,0,0,0,0,17454
Q3,2013/2014,Provisional,08E,Q71,Y56,Non-Paying Adult,2274,9366,16632,1554,0,0,25,0,1,29852
Q3,2013/2014,Provisional,08E,Q71,Y56,Paying Adult,7500,12975,10524,2184,1.2,43.2,81,0,4,33312.4
Q3,2013/2014,Provisional,08F,Q71,Y56,Child,6061,8436,1044,404.4,0,0,0,0,0,15945.4
Q3,2013/2014,Provisional,08F,Q71,Y56,Non-Paying Adult,1984,7734,11484,928.8,0,0,15,0,1,22146.8
Q3,2013/2014,Provisional,08F,Q71,Y56,Paying Adult,10086,18969,17196,2244,0,0,101,0.75,9,48605.75
Q3,2013/2014,Provisional,08G,Q71,Y56,Child,7640,9309,864,548.4,0,0,0,0,0,18361.4
Q3,2013/2014,Provisional,08G,Q71,Y56,Non-Paying Adult,2255,7647,13332,979.2,0,0,20,0,0,24233.2
Q3,2013/2014,Provisional,08G,Q71,Y56,Paying Adult,8434,16242,12780,1905.6,0,7.2,68,0,4,39440.8
Q3,2013/2014,Provisional,08H,Q71,Y56,Child,3061,4983,804,274.8,0,0,1,0,0,9123.8
Q3,2013/2014,Provisional,08H,Q71,Y56,Non-Paying Adult,2069,8832,23604,1528.8,0,0,28,0,0,36061.8
Q3,2013/2014,Provisional,08H,Q71,Y56,Paying Adult,5175,7986,8940,1225.2,0,2.4,36,0,0,23364.6
Q3,2013/2014,Provisional,08J,Q71,Y56,Child,5648,6426,816,466.8,0,0,0,0,0,13356.8
Q3,2013/2014,Provisional,08J,Q71,Y56,Non-Paying Adult,1478,4872,10980,1101.6,0,0,23,0,0,18454.6
Q3,2013/2014,Provisional,08J,Q71,Y56,Paying Adult,6808,10023,9528,2233.2,0,0,55,0,0,28647.2
Q3,2013/2014,Provisional,08K,Q71,Y56,Child,5307,11004,1944,733.2,0,0,0,0,0,18988.2
Q3,2013/2014,Provisional,08K,Q71,Y56,Non-Paying Adult,2722,15114,45924,2630.4,0,0,48,0,2,66440.4
Q3,2013/2014,Provisional,08K,Q71,Y56,Paying Adult,7291,16959,17244,6702,0,2.4,76,0,5,48279.4
Q3,2013/2014,Provisional,08L,Q71,Y56,Child,6154,11460,2376,636,0,0,0,0,0,20626
Q3,2013/2014,Provisional,08L,Q71,Y56,Non-Paying Adult,3349,15894,40764,2512.8,0,0,33,0,1,62553.8
Q3,2013/2014,Provisional,08L,Q71,Y56,Paying Adult,7968,18615,17700,2635.2,0,10.8,92,0,2,47023
Q3,2013/2014,Provisional,08M,Q71,Y56,Child,5339,14271,1512,952.8,0,0,0,0,0,22074.8
Q3,2013/2014,Provisional,08M,Q71,Y56,Non-Paying Adult,3156,19014,31956,3133.2,1.2,1.2,45,0,2,57308.6
Q3,2013/2014,Provisional,08M,Q71,Y56,Paying Adult,3227,10455,6744,1173.6,0,2.4,49,0,3,21654
Q3,2013/2014,Provisional,08N,Q71,Y56,Child,8344,15573,1428,948,0,0,0,0,0,26293
Q3,2013/2014,Provisional,08N,Q71,Y56,Non-Paying Adult,3456,16206,24384,2636.4,1.2,0,46,0,2,46731.6
Q3,2013/2014,Provisional,08N,Q71,Y56,Paying Adult,8799,17454,13680,3076.8,3.6,8.4,105,0,10,43136.8
Q3,2013/2014,Provisional,08P,Q71,Y56,Child,4837,4500,624,392.4,0,0,0,0,0,10353.4
Q3,2013/2014,Provisional,08P,Q71,Y56,Non-Paying Adult,1148,3219,6792,712.8,0,1.2,7,0,1,11881
Q3,2013/2014,Provisional,08P,Q71,Y56,Paying Adult,5325,7344,7572,1644,0,2.4,22,0,4,21913.4
Q3,2013/2014,Provisional,08Q,Q71,Y56,Child,4625,8859,1572,535.2,0,0,0,0,0,15591.2
Q3,2013/2014,Provisional,08Q,Q71,Y56,Non-Paying Adult,2407,12438,42984,2029.2,0,1.2,31,0,0,59890.4
Q3,2013/2014,Provisional,08Q,Q71,Y56,Paying Adult,6201,13176,14136,1687.2,1.2,10.8,72,0,1,35285.2
Q3,2013/2014,Provisional,08R,Q71,Y56,Child,3507,6903,768,259.2,0,0,1,0,0,11438.2
Q3,2013/2014,Provisional,08R,Q71,Y56,Non-Paying Adult,4326,8277,17544,970.8,0,1.2,21,0,1,31141
Q3,2013/2014,Provisional,08R,Q71,Y56,Paying Adult,4570,10086,9516,1123.2,1.2,6,49,0,2,25353.4
Q3,2013/2014,Provisional,08T,Q71,Y56,Child,6468,7101,660,492,0,0,0,0,0,14721
Q3,2013/2014,Provisional,08T,Q71,Y56,Non-Paying Adult,1671,5649,7836,991.2,0,0,16,0,0,16163.2
Q3,2013/2014,Provisional,08T,Q71,Y56,Paying Adult,6741,13506,9120,2011.2,1.2,3.6,56,0,0,31439
Q3,2013/2014,Provisional,08V,Q71,Y56,Child,3568,8985,1032,589.2,0,0,0,0,1,14175.2
Q3,2013/2014,Provisional,08V,Q71,Y56,Non-Paying Adult,2832,14505,26160,2468.4,0,6,30,0,2,46003.4
Q3,2013/2014,Provisional,08V,Q71,Y56,Paying Adult,3776,9087,6396,1434,0,1.2,25,0,2,20721.2
Q3,2013/2014,Provisional,08W,Q71,Y56,Child,5525,8367,960,492,0,0,0,0,0,15344
Q3,2013/2014,Provisional,08W,Q71,Y56,Non-Paying Adult,2676,12759,24876,1584,0,1.2,28,0,0,41924.2
Q3,2013/2014,Provisional,08W,Q71,Y56,Paying Adult,5041,12837,11712,1418.4,0,0,65,0,1,31074.4
Q3,2013/2014,Provisional,08X,Q71,Y56,Child,6365,8877,2016,586.8,0,0,0,0,0,17844.8
Q3,2013/2014,Provisional,08X,Q71,Y56,Non-Paying Adult,2961,11184,30084,2060.4,1.2,0,38,0,2,46330.6
Q3,2013/2014,Provisional,08X,Q71,Y56,Paying Adult,8259,13104,15624,2163.6,0,0,78,0,4,39232.6
Q3,2013/2014,Provisional,08Y,Q71,Y56,Child,3087,6525,1068,334.8,0,0,0,0,0,11014.8
Q3,2013/2014,Provisional,08Y,Q71,Y56,Non-Paying Adult,2012,10734,39780,1987.2,0,1.2,19,0,1,54534.4
Q3,2013/2014,Provisional,08Y,Q71,Y56,Paying Adult,4455,8874,13812,1630.8,0,3.6,19,0,1,28795.4
Q3,2013/2014,Provisional,09A,Q71,Y56,Child,1712,3792,528,265.2,0,0,0,0,0,6297.2
Q3,2013/2014,Provisional,09A,Q71,Y56,Non-Paying Adult,973,6252,14844,1081.2,0,0,16,0,1,23167.2
Q3,2013/2014,Provisional,09A,Q71,Y56,Paying Adult,4431,10125,9360,2018.4,0,0,15,0,5,25954.4
Q3,2013/2014,Provisional,09C,Q67,Y57,Child,4220,4332,672,392.4,0,0,0,0,0,9616.4
Q3,2013/2014,Provisional,09C,Q67,Y57,Non-Paying Adult,1414,3744,5616,861.6,0,0,8,0,0,11643.6
Q3,2013/2014,Provisional,09C,Q67,Y57,Paying Adult,6725,9252,5832,1664.4,0,1.2,53,0,0,23527.6
Q3,2013/2014,Provisional,09D,Q68,Y57,Child,7706,8829,1140,739.2,0,0,0,0,0,18414.2
Q3,2013/2014,Provisional,09D,Q68,Y57,Non-Paying Adult,3386,10722,21780,2419.2,0,2.4,25,0,0,38334.6
Q3,2013/2014,Provisional,09D,Q68,Y57,Paying Adult,11485,18489,17184,3703.2,0,19.2,86,0,6,50972.4
Q3,2013/2014,Provisional,09E,Q67,Y57,Child,6760,6414,516,577.2,0,0,0,0,1,14268.2
Q3,2013/2014,Provisional,09E,Q67,Y57,Non-Paying Adult,2583,7467,10356,1477.2,0,0,17,0.75,3,21903.95
Q3,2013/2014,Provisional,09E,Q67,Y57,Paying Adult,7646,13605,10680,2636.4,0,1.2,119,0,2,34689.6
Q3,2013/2014,Provisional,09F,Q68,Y57,Child,5057,5622,768,432,0,0,1,0,0,11880
Q3,2013/2014,Provisional,09F,Q68,Y57,Non-Paying Adult,2200,6522,12732,1353.6,0,1.2,22,0,0,22830.8
Q3,2013/2014,Provisional,09F,Q68,Y57,Paying Adult,9349,14937,12324,2143.2,0,0,81,0,2,38836.2
Q3,2013/2014,Provisional,09G,Q68,Y57,Child,14814,14583,1584,1140,0,0,1,0,1,32123
Q3,2013/2014,Provisional,09G,Q68,Y57,Non-Paying Adult,5691,14436,22752,2804.4,1.2,0,36,0,6,45726.6
Q3,2013/2014,Provisional,09G,Q68,Y57,Paying Adult,24453,38385,28896,5575.2,4.8,8.4,194,0,21,97537.4
Q3,2013/2014,Provisional,09H,Q68,Y57,Child,4993,5769,660,560.4,0,0,0,0,0,11982.4
Q3,2013/2014,Provisional,09H,Q68,Y57,Non-Paying Adult,1558,5616,14292,1297.2,0,0,8,0,0,22771.2
Q3,2013/2014,Provisional,09H,Q68,Y57,Paying Adult,5482,11505,10752,2671.2,0,1.2,62,0,6,30479.4
Q3,2013/2014,Provisional,09J,Q67,Y57,Child,5734,8394,1176,655.2,0,0,0,0,0,15959.2
Q3,2013/2014,Provisional,09J,Q67,Y57,Non-Paying Adult,1672,7344,11076,1358.4,1.2,0,31,0,2,21484.6
Q3,2013/2014,Provisional,09J,Q67,Y57,Paying Adult,6721,16692,9600,2263.2,1.2,3.6,125,0,6,35412
Q3,2013/2014,Provisional,09L,Q68,Y57,Child,6633,6384,660,500.4,0,1.2,0,0,0,14178.6
Q3,2013/2014,Provisional,09L,Q68,Y57,Non-Paying Adult,1321,3645,5676,650.4,0,0,7,0,0,11299.4
Q3,2013/2014,Provisional,09L,Q68,Y57,Paying Adult,9176,14925,12480,2577.6,0,9.6,65,0,5,39238.2
Q3,2013/2014,Provisional,09N,Q68,Y57,Child,7344,6438,348,348,0,0,0,0,0,14478
Q3,2013/2014,Provisional,09N,Q68,Y57,Non-Paying Adult,1377,4101,5412,612,0,2.4,1,0,1,11506.4
Q3,2013/2014,Provisional,09N,Q68,Y57,Paying Adult,9045,12717,8376,2395.2,3.6,21.6,56,0,9,32623.4
Q3,2013/2014,Provisional,09P,Q68,Y57,Child,5420,6489,852,535.2,0,0,0,0,0,13296.2
Q3,2013/2014,Provisional,09P,Q68,Y57,Non-Paying Adult,3004,9936,16380,1587.6,3.6,0,41,0,4,30956.2
Q3,2013/2014,Provisional,09P,Q68,Y57,Paying Adult,11073,20244,15600,2547.6,2.4,0,174,0,10,49651
Q3,2013/2014,Provisional,09W,Q67,Y57,Child,9201,15489,1632,1689.6,1.2,0,0,0,0,28012.8
Q3,2013/2014,Provisional,09W,Q67,Y57,Non-Paying Adult,2839,12162,19632,3909.6,0,0,20,0,2,38564.6
Q3,2013/2014,Provisional,09W,Q67,Y57,Paying Adult,9871,21612,15900,6338.4,14.4,1.2,50,0,8,53795
Q3,2013/2014,Provisional,09X,Q68,Y57,Child,10681,10290,660,546,0,0,0,0,0,22177
Q3,2013/2014,Provisional,09X,Q68,Y57,Non-Paying Adult,2177,5622,6288,865.2,0,0,12,0,0,14964.2
